release_year,listed_in,cast,count
2012,"Dramas, International Movies, Thrillers",Kareena Kapoor,1
2012,"Dramas, International Movies, Thrillers",Kyeong-yeong Lee,1
2012,"Dramas, International Movies, Thrillers",Nawazuddin Siddiqui,1
2012,"Dramas, International Movies, Thrillers",Rani Mukerji,1
2012,"Dramas, International Movies, Thrillers",Seok-Hwan An,1
2012,"Dramas, International Movies, Thrillers",Seul-ong Im,1
2012,"Dramas, International Movies, Thrillers",Sheeba Chaddha,1
2012,"Dramas, International Movies, Thrillers",Shernaz Patel,1
2012,"Dramas, International Movies, Thrillers",Soo-bin Bae,1
2012,"Dramas, Romantic Movies",Ashley Greene,1
2012,"Dramas, Romantic Movies",Billy Burke,1
2012,"Dramas, Romantic Movies",Elizabeth Reaser,1
2012,"Dramas, Romantic Movies",Jackson Rathbone,1
2012,"Dramas, Romantic Movies",Kellan Lutz,1
2012,"Dramas, Romantic Movies",Kristen Stewart,1
2012,"Dramas, Romantic Movies",Nikki Reed,1
2012,"Dramas, Romantic Movies",Peter Facinelli,1
2012,"Dramas, Romantic Movies",Robert Pattinson,1
2012,"Dramas, Romantic Movies",Taylor Lautner,1
2012,"Dramas, Thrillers",Aaron Taylor-Johnson,1
2012,"Dramas, Thrillers",Ali Wong,1
2012,"Dramas, Thrillers",Benicio Del Toro,1
2012,"Dramas, Thrillers",Blake Lively,1
2012,"Dramas, Thrillers",Demián Bichir,1
2012,"Dramas, Thrillers",Emile Hirsch,1
2012,"Dramas, Thrillers",Joaquín Cosío,1
2012,"Dramas, Thrillers",John Travolta,1
2012,"Dramas, Thrillers",Salma Hayek,1
2012,"Dramas, Thrillers",Sandra Echeverría,1
2012,"Dramas, Thrillers",Taylor Kitsch,1
2012,Horror Movies,Adelaide Clemens,1
2012,Horror Movies,Carrie-Anne Moss,1
2012,Horror Movies,Deborah Kara Unger,1
2012,Horror Movies,Kit Harington,1
2012,Horror Movies,Malcolm McDowell,1
2012,Horror Movies,Martin Donovan,1
2012,Horror Movies,Radha Mitchell,1
2012,Horror Movies,Sean Bean,1
2012,"Horror Movies, Thrillers",Alex Feldman,1
2012,"Horror Movies, Thrillers",Allie MacDonald,1
2012,"Horror Movies, Thrillers",Bonnie Morgan,1
2012,"Horror Movies, Thrillers",Brian Johnson,1
2012,"Horror Movies, Thrillers",Devin Kelley,1
2012,"Horror Movies, Thrillers",Dimitri Diatchenko,1
2012,"Horror Movies, Thrillers",Elisabeth Shue,1
2012,"Horror Movies, Thrillers",Eva Link,1
2012,"Horror Movies, Thrillers",Evan Helmuth,1
2012,"Horror Movies, Thrillers",Fernanda Andrade,1
2012,"Horror Movies, Thrillers",Gil Bellows,1
2012,"Horror Movies, Thrillers",Ingrid Bolsø Berdal,1
2012,"Horror Movies, Thrillers",Ionut Grama,1
2012,"Horror Movies, Thrillers",James Thomas,1
2012,"Horror Movies, Thrillers",Jennifer Lawrence,1
2012,"Horror Movies, Thrillers",Jesse McCartney,1
2012,"Horror Movies, Thrillers",Jonathan Sadowski,1
2012,"Horror Movies, Thrillers",Jordan Hayes,1
2012,"Horror Movies, Thrillers",Krista Bridges,1
2012,"Horror Movies, Thrillers",Kristof Konrad,1
2012,"Horror Movies, Thrillers",Max Thieriot,1
2012,"Horror Movies, Thrillers",Nathan Phillips,1
2012,"Horror Movies, Thrillers",Nolan Gerard Funk,1
2012,"Horror Movies, Thrillers",Olivia Taylor Dudley,1
